"YEAR","FMP_AREA","SPECIES","LENGTH","FREQUENCY","PERFORMANCE","HAUL_JOIN","PORT_JOIN"
1990,"GOA",303,41,1,1,"937595",NA
1990,"GOA",303,30,1,1,"937595",NA
1990,"GOA",303,31,4,1,"937595",NA
1990,"GOA",303,32,2,1,"937595",NA
1990,"GOA",303,33,1,1,"937595",NA
1990,"GOA",303,34,5,1,"937595",NA
1990,"GOA",303,35,12,1,"937595",NA
1990,"GOA",303,36,11,1,"937595",NA
1990,"GOA",303,37,5,1,"937595",NA
1990,"GOA",303,38,1,1,"937595",NA
1990,"GOA",303,39,1,1,"937595",NA
1990,"GOA",303,40,2,1,"937595",NA
1990,"GOA",303,29,2,1,"937598",NA
1990,"GOA",303,31,1,1,"937598",NA
1990,"GOA",303,32,1,1,"937598",NA
1990,"GOA",303,33,1,1,"937598",NA
1990,"GOA",303,34,3,1,"937598",NA
1990,"GOA",303,35,3,1,"937598",NA
1990,"GOA",303,36,8,1,"937598",NA
1990,"GOA",303,37,5,1,"937598",NA
1990,"GOA",303,38,11,1,"937598",NA
1990,"GOA",303,39,8,1,"937598",NA
1990,"GOA",303,40,2,1,"937598",NA
1990,"GOA",303,41,1,1,"937598",NA
1990,"GOA",303,42,2,1,"937598",NA
1990,"GOA",303,25,1,1,"937598",NA
1990,"GOA",303,30,1,1,"937598",NA
1990,"GOA",303,33,2,1,"937598",NA
1990,"GOA",303,34,1,1,"937598",NA
1990,"GOA",303,35,7,1,"937598",NA
1990,"GOA",303,36,16,1,"937598",NA
1990,"GOA",303,37,6,1,"937598",NA
1990,"GOA",303,38,5,1,"937598",NA
1990,"GOA",303,39,4,1,"937598",NA
1990,"GOA",303,40,1,1,"937598",NA
1990,"GOA",303,30,2,1,"937600",NA
1990,"GOA",303,35,2,1,"937600",NA
1990,"GOA",303,36,1,1,"937600",NA
1990,"GOA",303,37,6,1,"937600",NA
1990,"GOA",303,38,11,1,"937600",NA
1990,"GOA",303,39,13,1,"937600",NA
1990,"GOA",303,40,5,1,"937600",NA
1990,"GOA",303,41,1,1,"937600",NA
1990,"GOA",303,29,1,1,"937600",NA
1990,"GOA",303,30,1,1,"937600",NA
1990,"GOA",303,32,1,1,"937600",NA
1990,"GOA",303,33,1,1,"937600",NA
1990,"GOA",303,42,4,1,"937576",NA
1990,"GOA",303,43,3,1,"937576",NA
1990,"GOA",303,44,2,1,"937576",NA
1990,"GOA",303,30,2,1,"937576",NA
1990,"GOA",303,31,1,1,"937576",NA
1990,"GOA",303,32,1,1,"937576",NA
1990,"GOA",303,34,4,1,"937576",NA
1990,"GOA",303,35,1,1,"937576",NA
1990,"GOA",303,36,6,1,"937576",NA
1990,"GOA",303,37,6,1,"937576",NA
1990,"GOA",303,38,12,1,"937576",NA
1990,"GOA",303,39,1,1,"937576",NA
1990,"GOA",303,40,1,1,"937576",NA
1990,"GOA",303,41,1,1,"937576",NA
1990,"GOA",303,42,1,1,"937576",NA
1990,"GOA",303,29,1,1,"937581",NA
1990,"GOA",303,32,1,1,"937581",NA
1990,"GOA",303,34,1,1,"937581",NA
1990,"GOA",303,35,1,1,"937581",NA
1990,"GOA",303,36,5,1,"937581",NA
1990,"GOA",303,37,5,1,"937581",NA
1990,"GOA",303,38,10,1,"937581",NA
1990,"GOA",303,39,7,1,"937581",NA
1990,"GOA",303,40,6,1,"937581",NA
1990,"GOA",303,41,2,1,"937581",NA
1990,"GOA",303,42,3,1,"937581",NA
1990,"GOA",303,43,4,1,"937581",NA
1990,"GOA",303,24,1,1,"937581",NA
1990,"GOA",303,28,1,1,"937581",NA
1990,"GOA",303,35,3,1,"937581",NA
1990,"GOA",303,36,11,1,"937581",NA
1990,"GOA",303,37,7,1,"937581",NA
1990,"GOA",303,38,7,1,"937581",NA
1990,"GOA",303,39,4,1,"937581",NA
1990,"GOA",303,28,1,1,"937583",NA
1990,"GOA",303,30,1,1,"937583",NA
1990,"GOA",303,31,1,1,"937583",NA
1990,"GOA",303,32,3,1,"937583",NA
1990,"GOA",303,33,2,1,"937583",NA
1990,"GOA",303,34,4,1,"937583",NA
1990,"GOA",303,35,4,1,"937583",NA
1990,"GOA",303,36,3,1,"937583",NA
1990,"GOA",303,37,7,1,"937583",NA
1990,"GOA",303,38,15,1,"937583",NA
1990,"GOA",303,39,7,1,"937583",NA
1990,"GOA",303,40,2,1,"937583",NA
1990,"GOA",303,41,2,1,"937583",NA
1990,"GOA",303,42,1,1,"937583",NA
1990,"GOA",303,29,1,1,"937583",NA
1990,"GOA",303,31,1,1,"937583",NA
1990,"GOA",303,32,2,1,"937583",NA
1990,"GOA",303,33,1,1,"937583",NA
1990,"GOA",303,34,3,1,"937583",NA
1990,"GOA",303,35,4,1,"937583",NA
1990,"GOA",303,36,10,1,"937583",NA
1990,"GOA",303,37,8,1,"937583",NA
1990,"GOA",303,38,6,1,"937583",NA
1990,"GOA",303,39,2,1,"937583",NA
1990,"GOA",303,28,3,1,"937584",NA
1990,"GOA",303,29,4,1,"937584",NA
1990,"GOA",303,30,1,1,"937584",NA
1990,"GOA",303,31,2,1,"937584",NA
1990,"GOA",303,34,1,1,"937584",NA
1990,"GOA",303,36,2,1,"937584",NA
1990,"GOA",303,37,6,1,"937584",NA
1990,"GOA",303,38,5,1,"937584",NA
1990,"GOA",303,39,2,1,"937584",NA
1990,"GOA",303,40,2,1,"937584",NA
1990,"GOA",303,42,2,1,"937584",NA
1990,"GOA",303,43,1,1,"937584",NA
1990,"GOA",303,24,1,1,"937584",NA
1990,"GOA",303,28,1,1,"937584",NA
1990,"GOA",303,29,1,1,"937584",NA
1990,"GOA",303,30,4,1,"937584",NA
1990,"GOA",303,33,1,1,"937584",NA
1990,"GOA",303,34,3,1,"937584",NA
1990,"GOA",303,35,4,1,"937584",NA
1990,"GOA",303,36,10,1,"937584",NA
1990,"GOA",303,37,14,1,"937584",NA
1990,"GOA",303,38,13,1,"937584",NA
1990,"GOA",303,39,8,1,"937584",NA
1990,"GOA",303,40,3,1,"937584",NA
1990,"GOA",303,28,2,1,"937588",NA
1990,"GOA",303,29,2,1,"937588",NA
1990,"GOA",303,30,1,1,"937588",NA
1990,"GOA",303,34,2,1,"937588",NA
1990,"GOA",303,35,2,1,"937588",NA
1990,"GOA",303,36,2,1,"937588",NA
1990,"GOA",303,37,1,1,"937588",NA
1990,"GOA",303,38,1,1,"937588",NA
1990,"GOA",303,39,3,1,"937588",NA
1990,"GOA",303,40,3,1,"937588",NA
1990,"GOA",303,41,3,1,"937588",NA
1990,"GOA",303,42,3,1,"937588",NA
1990,"GOA",303,43,1,1,"937588",NA
1990,"GOA",303,23,1,1,"937588",NA
1990,"GOA",303,26,1,1,"937588",NA
1990,"GOA",303,27,1,1,"937588",NA
1990,"GOA",303,29,3,1,"937588",NA
1990,"GOA",303,30,5,1,"937588",NA
1990,"GOA",303,31,2,1,"937588",NA
1990,"GOA",303,32,2,1,"937588",NA
1990,"GOA",303,34,1,1,"937588",NA
1990,"GOA",303,35,6,1,"937588",NA
1990,"GOA",303,36,9,1,"937588",NA
1990,"GOA",303,37,11,1,"937588",NA
1990,"GOA",303,38,2,1,"937588",NA
1990,"GOA",303,39,2,1,"937588",NA
1990,"GOA",303,42,1,1,"937588",NA
1990,"GOA",303,28,3,1,"937591",NA
1990,"GOA",303,29,3,1,"937591",NA
1990,"GOA",303,30,8,1,"937591",NA
1990,"GOA",303,31,2,1,"937591",NA
1990,"GOA",303,32,6,1,"937591",NA
1990,"GOA",303,33,1,1,"937591",NA
1990,"GOA",303,34,3,1,"937591",NA
1990,"GOA",303,35,3,1,"937591",NA
1990,"GOA",303,36,7,1,"937591",NA
1990,"GOA",303,37,7,1,"937591",NA
1990,"GOA",303,38,10,1,"937591",NA
1990,"GOA",303,39,6,1,"937591",NA
1990,"GOA",303,40,5,1,"937591",NA
1990,"GOA",303,41,2,1,"937591",NA
1990,"GOA",303,42,2,1,"937591",NA
1990,"GOA",303,29,2,1,"937591",NA
1990,"GOA",303,30,1,1,"937591",NA
1990,"GOA",303,31,2,1,"937591",NA
1990,"GOA",303,32,5,1,"937591",NA
1990,"GOA",303,33,3,1,"937591",NA
1990,"GOA",303,34,6,1,"937591",NA
1990,"GOA",303,35,12,1,"937591",NA
1990,"GOA",303,36,7,1,"937591",NA
1990,"GOA",303,37,5,1,"937591",NA
1990,"GOA",303,38,8,1,"937591",NA
1990,"GOA",303,39,3,1,"937591",NA
1990,"GOA",303,41,1,1,"937591",NA
1990,"GOA",303,42,1,1,"937591",NA
1990,"GOA",303,28,1,1,"68162",NA
1990,"GOA",303,29,1,1,"68162",NA
1990,"GOA",303,32,1,1,"68162",NA
1990,"GOA",303,33,2,1,"68162",NA
1990,"GOA",303,34,4,1,"68162",NA
1990,"GOA",303,35,2,1,"68162",NA
1990,"GOA",303,36,3,1,"68162",NA
1990,"GOA",303,37,5,1,"68162",NA
1990,"GOA",303,38,1,1,"68162",NA
1990,"GOA",303,39,1,1,"68162",NA
1990,"GOA",303,40,2,1,"68162",NA
1990,"GOA",303,31,1,1,"68162",NA
1990,"GOA",303,32,2,1,"68162",NA
1990,"GOA",303,34,3,1,"68162",NA
1990,"GOA",303,35,2,1,"68162",NA
1990,"GOA",303,36,2,1,"68162",NA
1991,"GOA",303,29,1,1,"302767",NA
1991,"GOA",303,32,2,1,"302767",NA
1991,"GOA",303,33,5,1,"302767",NA
1991,"GOA",303,34,18,1,"302767",NA
1991,"GOA",303,35,18,1,"302767",NA
1991,"GOA",303,36,22,1,"302767",NA
1991,"GOA",303,37,10,1,"302767",NA
1991,"GOA",303,38,3,1,"302767",NA
1991,"GOA",303,33,8,1,"302748",NA
1991,"GOA",303,34,18,1,"302748",NA
1991,"GOA",303,35,23,1,"302748",NA
1991,"GOA",303,36,30,1,"302748",NA
1991,"GOA",303,37,23,1,"302748",NA
1991,"GOA",303,38,9,1,"302748",NA
1991,"GOA",303,39,4,1,"302748",NA
1991,"GOA",303,33,2,1,"302749",NA
1991,"GOA",303,34,11,1,"302749",NA
1991,"GOA",303,35,25,1,"302749",NA
1991,"GOA",303,36,35,1,"302749",NA
1991,"GOA",303,37,35,1,"302749",NA
1991,"GOA",303,38,24,1,"302749",NA
1991,"GOA",303,39,12,1,"302749",NA
1991,"GOA",303,40,3,1,"302749",NA
1991,"GOA",303,41,1,1,"302749",NA
1991,"GOA",303,32,1,1,"302753",NA
1991,"GOA",303,33,2,1,"302753",NA
1991,"GOA",303,34,16,1,"302753",NA
1991,"GOA",303,35,24,1,"302753",NA
1991,"GOA",303,36,27,1,"302753",NA
1991,"GOA",303,37,20,1,"302753",NA
1991,"GOA",303,38,8,1,"302753",NA
1991,"GOA",303,39,1,1,"302753",NA
1991,"GOA",303,40,1,1,"302753",NA
1991,"GOA",303,31,1,1,"302768",NA
1991,"GOA",303,32,2,1,"302768",NA
1991,"GOA",303,33,7,1,"302768",NA
1991,"GOA",303,34,26,1,"302768",NA
1991,"GOA",303,35,26,1,"302768",NA
1991,"GOA",303,36,23,1,"302768",NA
1991,"GOA",303,37,14,1,"302768",NA
1991,"GOA",303,38,2,1,"302768",NA
1991,"GOA",303,40,1,1,"302768",NA
1991,"GOA",303,41,1,1,"302768",NA
1991,"GOA",303,30,1,1,"302773",NA
1991,"GOA",303,31,1,1,"302773",NA
1991,"GOA",303,32,2,1,"302773",NA
1991,"GOA",303,33,7,1,"302773",NA
1991,"GOA",303,34,24,1,"302773",NA
1991,"GOA",303,35,23,1,"302773",NA
1991,"GOA",303,36,26,1,"302773",NA
1991,"GOA",303,37,23,1,"302773",NA
1991,"GOA",303,38,13,1,"302773",NA
1991,"GOA",303,33,5,1,"302777",NA
1991,"GOA",303,34,16,1,"302777",NA
1991,"GOA",303,35,23,1,"302777",NA
1991,"GOA",303,36,20,1,"302777",NA
1991,"GOA",303,37,5,1,"302777",NA
1991,"GOA",303,32,1,1,"302778",NA
1991,"GOA",303,33,8,1,"302778",NA
1991,"GOA",303,34,16,1,"302778",NA
1991,"GOA",303,35,20,1,"302778",NA
1991,"GOA",303,36,31,1,"302778",NA
1991,"GOA",303,37,6,1,"302778",NA
1991,"GOA",303,38,1,1,"302778",NA
1991,"GOA",303,32,2,1,"302748",NA
1991,"GOA",303,33,1,1,"757814",NA
1991,"GOA",303,34,3,1,"757814",NA
1991,"GOA",303,35,3,1,"757814",NA
1991,"GOA",303,36,4,1,"757814",NA
1991,"GOA",303,37,2,1,"757814",NA
1991,"GOA",303,38,2,1,"757814",NA
1991,"GOA",303,39,1,1,"757814",NA
1991,"GOA",303,25,1,1,"757814",NA
1991,"GOA",303,27,1,1,"757814",NA
1991,"GOA",303,31,2,1,"757814",NA
1991,"GOA",303,33,2,1,"757814",NA
1991,"GOA",303,34,3,1,"757814",NA
1991,"GOA",303,35,1,1,"757814",NA
1991,"GOA",303,32,1,1,"757815",NA
1991,"GOA",303,34,3,1,"757815",NA
1991,"GOA",303,35,2,1,"757815",NA
1991,"GOA",303,36,6,1,"757815",NA
1991,"GOA",303,37,5,1,"757815",NA
1991,"GOA",303,38,3,1,"757815",NA
1991,"GOA",303,39,3,1,"757815",NA
1991,"GOA",303,26,1,1,"757815",NA
1991,"GOA",303,28,1,1,"757815",NA
1991,"GOA",303,30,2,1,"757815",NA
1991,"GOA",303,31,2,1,"757815",NA
1991,"GOA",303,32,4,1,"757815",NA
1991,"GOA",303,33,4,1,"757815",NA
1991,"GOA",303,34,2,1,"757815",NA
1991,"GOA",303,35,1,1,"757815",NA
1991,"GOA",303,31,2,1,"757845",NA
1991,"GOA",303,32,1,1,"757845",NA
1991,"GOA",303,33,4,1,"757845",NA
1991,"GOA",303,34,3,1,"757845",NA
1991,"GOA",303,35,2,1,"757845",NA
1991,"GOA",303,36,4,1,"757845",NA
1991,"GOA",303,37,5,1,"757845",NA
1991,"GOA",303,38,5,1,"757845",NA
1991,"GOA",303,30,8,1,"757845",NA
1991,"GOA",303,31,4,1,"757845",NA
1991,"GOA",303,32,4,1,"757845",NA
1991,"GOA",303,33,3,1,"757845",NA
1991,"GOA",303,34,5,1,"757845",NA
1991,"GOA",303,35,4,1,"757845",NA
1991,"GOA",303,36,2,1,"757845",NA
1991,"GOA",303,37,1,1,"757845",NA
1991,"GOA",303,21,1,1,"870923",NA
1991,"GOA",303,23,1,1,"870923",NA
1991,"GOA",303,25,3,1,"870923",NA
1991,"GOA",303,26,6,1,"870923",NA
1991,"GOA",303,27,8,1,"870923",NA
1991,"GOA",303,28,7,1,"870923",NA
1991,"GOA",303,29,6,1,"870923",NA
1991,"GOA",303,30,5,1,"870923",NA
1991,"GOA",303,31,3,1,"870923",NA
1991,"GOA",303,32,7,1,"870923",NA
1991,"GOA",303,33,11,1,"870923",NA
1991,"GOA",303,34,10,1,"870923",NA
1991,"GOA",303,35,17,1,"870923",NA
1991,"GOA",303,36,15,1,"870923",NA
1991,"GOA",303,37,10,1,"870923",NA
1991,"GOA",303,38,22,1,"870923",NA
1991,"GOA",303,39,17,1,"870923",NA
1991,"GOA",303,40,14,1,"870923",NA
1991,"GOA",303,41,4,1,"870923",NA
1991,"GOA",303,43,1,1,"870923",NA
1991,"GOA",303,36,2,1,"282039",NA
1991,"GOA",303,38,2,1,"282039",NA
1991,"GOA",303,33,3,1,"282040",NA
1991,"GOA",303,34,2,1,"282040",NA
1991,"GOA",303,35,5,1,"282040",NA
1991,"GOA",303,36,6,1,"282040",NA
1991,"GOA",303,37,2,1,"282040",NA
1991,"GOA",303,38,1,1,"282040",NA
1991,"GOA",303,33,9,1,"282040",NA
1991,"GOA",303,36,4,1,"282022",NA
1991,"GOA",303,37,1,1,"282022",NA
1991,"GOA",303,38,1,1,"282022",NA
1991,"GOA",303,31,1,1,"282032",NA
1991,"GOA",303,32,3,1,"282032",NA
1991,"GOA",303,33,11,1,"282032",NA
1991,"GOA",303,34,15,1,"282032",NA
1991,"GOA",303,35,14,1,"282032",NA
1991,"GOA",303,36,13,1,"282032",NA
1991,"GOA",303,37,10,1,"282032",NA
1991,"GOA",303,38,1,1,"282032",NA
1991,"GOA",303,26,1,1,"282032",NA
1991,"GOA",303,29,1,1,"282032",NA
1991,"GOA",303,30,1,1,"282032",NA
1991,"GOA",303,31,2,1,"282032",NA
1991,"GOA",303,32,12,1,"282032",NA
1991,"GOA",303,33,8,1,"282032",NA
1991,"GOA",303,34,9,1,"282032",NA
1991,"GOA",303,35,7,1,"282032",NA
1991,"GOA",303,36,14,1,"282032",NA
1991,"GOA",303,37,4,1,"282032",NA
1991,"GOA",303,27,1,1,"282032",NA
1991,"GOA",303,32,3,1,"282034",NA
1991,"GOA",303,33,3,1,"282034",NA
1991,"GOA",303,34,6,1,"282034",NA
1991,"GOA",303,35,5,1,"282034",NA
1991,"GOA",303,36,5,1,"282034",NA
1991,"GOA",303,37,7,1,"282034",NA
1991,"GOA",303,38,3,1,"282034",NA
1991,"GOA",303,31,1,1,"282034",NA
1991,"GOA",303,32,1,1,"282034",NA
1991,"GOA",303,33,2,1,"282034",NA
1991,"GOA",303,34,5,1,"282034",NA
1991,"GOA",303,35,6,1,"282034",NA
1991,"GOA",303,36,2,1,"282034",NA
1991,"GOA",303,37,1,1,"282034",NA
1991,"GOA",303,28,1,1,"282035",NA
1991,"GOA",303,30,1,1,"282035",NA
1991,"GOA",303,32,1,1,"282035",NA
1991,"GOA",303,33,2,1,"282035",NA
1991,"GOA",303,34,5,1,"282035",NA
1991,"GOA",303,35,7,1,"282035",NA
1991,"GOA",303,36,5,1,"282035",NA
1991,"GOA",303,37,6,1,"282035",NA
1991,"GOA",303,38,1,1,"282035",NA
1991,"GOA",303,30,1,1,"282035",NA
1991,"GOA",303,31,1,1,"282035",NA
1991,"GOA",303,32,2,1,"282035",NA
1991,"GOA",303,33,5,1,"282035",NA
1991,"GOA",303,34,4,1,"282035",NA
1991,"GOA",303,35,7,1,"282035",NA
1991,"GOA",303,36,4,1,"282035",NA
1991,"GOA",303,37,2,1,"282035",NA
1991,"GOA",303,38,1,1,"282035",NA
1991,"GOA",303,33,1,1,"282036",NA
1991,"GOA",303,34,3,1,"282036",NA
1991,"GOA",303,35,7,1,"282036",NA
1991,"GOA",303,36,5,1,"282036",NA
1991,"GOA",303,37,2,1,"282036",NA
1991,"GOA",303,30,1,1,"282036",NA
1991,"GOA",303,31,3,1,"282036",NA
1991,"GOA",303,32,3,1,"282036",NA
1991,"GOA",303,34,5,1,"282036",NA
1991,"GOA",303,35,4,1,"282036",NA
1991,"GOA",303,36,5,1,"282036",NA
1991,"GOA",303,37,1,1,"282036",NA
1991,"GOA",303,32,2,1,"282039",NA
1991,"GOA",303,33,1,1,"282039",NA
1991,"GOA",303,34,4,1,"282039",NA
1991,"GOA",303,35,3,1,"282039",NA
1991,"GOA",303,36,6,1,"282039",NA
1991,"GOA",303,37,2,1,"282039",NA
1991,"GOA",303,38,1,1,"282039",NA
1991,"GOA",303,34,11,1,"282040",NA
1991,"GOA",303,35,5,1,"282040",NA
1991,"GOA",303,36,2,1,"282040",NA
1991,"GOA",303,31,1,1,"282041",NA
1991,"GOA",303,34,2,1,"282041",NA
1991,"GOA",303,35,3,1,"282041",NA
1991,"GOA",303,36,6,1,"282041",NA
1991,"GOA",303,37,4,1,"282041",NA
1991,"GOA",303,38,1,1,"282041",NA
1991,"GOA",303,32,1,1,"282041",NA
1991,"GOA",303,33,3,1,"282041",NA
1991,"GOA",303,34,6,1,"282041",NA
1991,"GOA",303,35,8,1,"282041",NA
1991,"GOA",303,36,7,1,"282041",NA
1991,"GOA",303,37,2,1,"282041",NA
1991,"GOA",303,31,1,1,"282042",NA
1991,"GOA",303,33,2,1,"282042",NA
1991,"GOA",303,34,2,1,"282042",NA
1991,"GOA",303,35,2,1,"282042",NA
1991,"GOA",303,36,6,1,"282042",NA
1991,"GOA",303,37,2,1,"282042",NA
1991,"GOA",303,38,2,1,"282042",NA
1991,"GOA",303,39,1,1,"282042",NA
1991,"GOA",303,27,1,1,"282042",NA
1991,"GOA",303,32,1,1,"282042",NA
1991,"GOA",303,33,4,1,"282042",NA
1991,"GOA",303,34,2,1,"282042",NA
1991,"GOA",303,35,4,1,"282042",NA
1991,"GOA",303,36,5,1,"282042",NA
1991,"GOA",303,37,2,1,"282042",NA
1991,"GOA",303,32,2,1,"282045",NA
1991,"GOA",303,33,2,1,"282045",NA
1991,"GOA",303,34,2,1,"282045",NA
1991,"GOA",303,35,5,1,"282045",NA
1991,"GOA",303,36,4,1,"282045",NA
1991,"GOA",303,37,5,1,"282045",NA
1991,"GOA",303,38,2,1,"282045",NA
1991,"GOA",303,32,3,1,"282045",NA
1991,"GOA",303,33,4,1,"282045",NA
1991,"GOA",303,34,6,1,"282045",NA
1991,"GOA",303,35,7,1,"282045",NA
1991,"GOA",303,36,6,1,"282045",NA
1991,"GOA",303,31,2,1,"282046",NA
1991,"GOA",303,33,2,1,"282046",NA
1991,"GOA",303,34,2,1,"282046",NA
1991,"GOA",303,35,10,1,"282046",NA
1991,"GOA",303,36,12,1,"282046",NA
1991,"GOA",303,37,3,1,"282046",NA
1991,"GOA",303,38,3,1,"282046",NA
1991,"GOA",303,39,1,1,"282046",NA
1991,"GOA",303,31,1,1,"282046",NA
1991,"GOA",303,32,2,1,"282046",NA
1991,"GOA",303,33,7,1,"282046",NA
1991,"GOA",303,34,8,1,"282046",NA
1991,"GOA",303,35,10,1,"282046",NA
1991,"GOA",303,36,8,1,"282046",NA
1991,"GOA",303,37,6,1,"282046",NA
1991,"GOA",303,38,1,1,"282046",NA
1991,"GOA",303,32,1,1,"282048",NA
1991,"GOA",303,34,1,1,"282048",NA
1991,"GOA",303,35,10,1,"282048",NA
1991,"GOA",303,36,6,1,"282048",NA
1991,"GOA",303,37,4,1,"282048",NA
1991,"GOA",303,38,1,1,"282048",NA
1991,"GOA",303,39,1,1,"282048",NA
1991,"GOA",303,27,1,1,"282048",NA
1991,"GOA",303,29,1,1,"282048",NA
1991,"GOA",303,31,1,1,"322577",NA
1991,"GOA",303,32,1,1,"322577",NA
1991,"GOA",303,33,3,1,"322577",NA
1991,"GOA",303,34,23,1,"322577",NA
1991,"GOA",303,35,76,1,"322577",NA
1991,"GOA",303,36,63,1,"322577",NA
1991,"GOA",303,37,59,1,"322577",NA
1991,"GOA",303,39,1,1,"282039",NA
1991,"GOA",303,32,1,1,"282039",NA
1991,"GOA",303,33,11,1,"282039",NA
1991,"GOA",303,34,11,1,"282039",NA
1991,"GOA",303,35,5,1,"282039",NA
1991,"GOA",303,32,2,1,"282048",NA
1991,"GOA",303,33,2,1,"282048",NA
1991,"GOA",303,34,5,1,"282048",NA
1991,"GOA",303,35,3,1,"282048",NA
1991,"GOA",303,38,42,1,"322577",NA
1991,"GOA",303,39,9,1,"322577",NA
1991,"GOA",303,40,3,1,"322577",NA
1991,"GOA",303,41,1,1,"322577",NA
1991,"GOA",303,43,1,1,"322577",NA
1991,"GOA",303,28,2,1,"322582",NA
1991,"GOA",303,29,2,1,"322582",NA
1991,"GOA",303,30,1,1,"322582",NA
1991,"GOA",303,31,4,1,"322582",NA
1991,"GOA",303,32,4,1,"322582",NA
1991,"GOA",303,33,12,1,"322582",NA
1991,"GOA",303,34,22,1,"322582",NA
1991,"GOA",303,35,42,1,"322582",NA
1991,"GOA",303,36,38,1,"322582",NA
1991,"GOA",303,37,39,1,"322582",NA
1991,"GOA",303,38,20,1,"322582",NA
1991,"GOA",303,39,3,1,"322582",NA
1991,"GOA",303,40,3,1,"322582",NA
1991,"GOA",303,30,1,4,"322590",NA
1991,"GOA",303,32,3,4,"322590",NA
1991,"GOA",303,33,9,4,"322590",NA
1991,"GOA",303,34,22,4,"322590",NA
1991,"GOA",303,35,49,4,"322590",NA
1991,"GOA",303,36,27,4,"322590",NA
1991,"GOA",303,37,18,4,"322590",NA
1991,"GOA",303,38,5,4,"322590",NA
1991,"GOA",303,39,1,4,"322590",NA
1991,"GOA",303,41,1,4,"322590",NA
1991,"GOA",303,36,3,1,"282048",NA
1991,"GOA",303,37,2,1,"282048",NA
1991,"GOA",303,28,1,1,"282048",NA
1991,"GOA",303,31,1,1,"282049",NA
1991,"GOA",303,32,1,1,"282049",NA
1991,"GOA",303,30,2,1,"281923",NA
1991,"GOA",303,31,8,1,"281923",NA
1991,"GOA",303,32,6,1,"281923",NA
1991,"GOA",303,33,14,1,"281923",NA
1991,"GOA",303,34,24,1,"281923",NA
1991,"GOA",303,35,30,1,"281923",NA
1991,"GOA",303,36,22,1,"281923",NA
1991,"GOA",303,37,24,1,"281923",NA
1991,"GOA",303,38,6,1,"281923",NA
1991,"GOA",303,39,3,1,"281923",NA
1991,"GOA",303,40,1,1,"281923",NA
1991,"GOA",303,41,1,1,"281923",NA
1991,"GOA",303,43,1,1,"281923",NA
1991,"GOA",303,28,2,1,"281927",NA
1991,"GOA",303,31,1,1,"281927",NA
1991,"GOA",303,32,2,1,"281927",NA
1991,"GOA",303,33,2,1,"281927",NA
1991,"GOA",303,34,6,1,"281927",NA
1991,"GOA",303,35,13,1,"281927",NA
1991,"GOA",303,36,10,1,"281927",NA
1991,"GOA",303,37,8,1,"281927",NA
1991,"GOA",303,38,3,1,"281927",NA
1991,"GOA",303,39,3,1,"281927",NA
1991,"GOA",303,32,4,1,"281927",NA
1991,"GOA",303,33,4,1,"281927",NA
1991,"GOA",303,34,15,1,"281927",NA
1991,"GOA",303,35,4,1,"281927",NA
1991,"GOA",303,36,7,1,"281927",NA
1991,"GOA",303,37,4,1,"281927",NA
1991,"GOA",303,38,3,1,"281927",NA
1991,"GOA",303,27,1,1,"281927",NA
1991,"GOA",303,35,3,1,"281927",NA
1991,"GOA",303,36,1,1,"281927",NA
1991,"GOA",303,38,1,1,"281927",NA
1991,"GOA",303,32,1,1,"281928",NA
1991,"GOA",303,33,4,1,"281928",NA
1991,"GOA",303,34,7,1,"281928",NA
1991,"GOA",303,35,7,1,"281928",NA
1991,"GOA",303,37,1,1,"281928",NA
1991,"GOA",303,30,2,1,"281928",NA
1991,"GOA",303,32,5,1,"281928",NA
1991,"GOA",303,33,4,1,"282049",NA
1991,"GOA",303,34,6,1,"282049",NA
1991,"GOA",303,35,7,1,"282049",NA
1991,"GOA",303,36,3,1,"282049",NA
1991,"GOA",303,37,1,1,"282049",NA
1991,"GOA",303,38,1,1,"282049",NA
1991,"GOA",303,32,4,1,"282049",NA
1991,"GOA",303,33,4,1,"282049",NA
1991,"GOA",303,34,7,1,"282049",NA
1991,"GOA",303,35,8,1,"282049",NA
1991,"GOA",303,36,2,1,"282049",NA
1991,"GOA",303,39,1,1,"282049",NA
1991,"GOA",303,33,1,1,"282050",NA
1991,"GOA",303,34,5,1,"282050",NA
1991,"GOA",303,35,3,1,"282050",NA
1991,"GOA",303,36,3,1,"282050",NA
1991,"GOA",303,37,7,1,"282050",NA
1991,"GOA",303,38,2,1,"282050",NA
1991,"GOA",303,31,1,1,"282050",NA
1991,"GOA",303,32,2,1,"282050",NA
1991,"GOA",303,33,5,1,"282050",NA
1991,"GOA",303,34,2,1,"282050",NA
1991,"GOA",303,35,6,1,"282050",NA
1991,"GOA",303,36,3,1,"282050",NA
1991,"GOA",303,37,2,1,"282050",NA
1991,"GOA",303,39,1,1,"282050",NA
1991,"GOA",303,32,1,1,"282053",NA
1991,"GOA",303,33,1,1,"282053",NA
1991,"GOA",303,34,6,1,"282053",NA
1991,"GOA",303,35,2,1,"282053",NA
1991,"GOA",303,36,11,1,"282053",NA
1991,"GOA",303,37,5,1,"282053",NA
1991,"GOA",303,38,3,1,"282053",NA
1991,"GOA",303,39,1,1,"282053",NA
1991,"GOA",303,33,2,1,"282053",NA
1991,"GOA",303,35,10,1,"282053",NA
1991,"GOA",303,36,2,1,"282053",NA
